datetime,elapsed_time,brake_vset
2023-04-18 11:24:29.711530, 630.42456, 2.7305803394149826
2023-04-18 11:24:29.762919, 630.475949, 2.7273450994428505
2023-04-18 11:24:29.825751, 630.538781, 2.7282602299148357
2023-04-18 11:24:29.887110, 630.60014, 2.7300877843701072
2023-04-18 11:24:29.949954, 630.662984, 2.7285567084429747
2023-04-18 11:24:30.012773, 630.725803, 2.731727789380266
2023-04-18 11:24:30.084582, 630.797612, 2.7267348558199047
2023-04-18 11:24:30.138444, 630.851474, 2.715415694117496
2023-04-18 11:24:30.202267, 630.915297, 2.717360730700698
2023-04-18 11:24:30.266097, 630.979127, 2.7154446175426212
2023-04-18 11:24:30.329929, 631.042959, 2.7265672247122668
2023-04-18 11:24:30.393757, 631.106787, 2.7325815912698137
2023-04-18 11:24:30.456525, 631.169555, 2.7363243667071537
2023-04-18 11:24:30.512377, 631.225407, 2.7352649494543813
2023-04-18 11:24:30.568228, 631.281258, 2.7301933388089172
2023-04-18 11:24:30.631759, 631.344789, 2.726002936385621
2023-04-18 11:24:30.699581, 631.412611, 2.7301093981531768
2023-04-18 11:24:30.759420, 631.47245, 2.7353358973338935
2023-04-18 11:24:30.823248, 631.536278, 2.737505771843689
2023-04-18 11:24:30.887078, 631.600108, 2.7422556909251123
2023-04-18 11:24:30.957167, 631.670197, 2.733385569814477
2023-04-18 11:24:31.012021, 631.725051, 2.7296696882924834
2023-04-18 11:24:31.075850, 631.78888, 2.7289940994079505
2023-04-18 11:24:31.133696, 631.846726, 2.7272596161380123
2023-04-18 11:24:31.201052, 631.914082, 2.726965954969678
2023-04-18 11:24:31.262890, 631.97592, 2.7265486661054954
2023-04-18 11:24:31.336690, 632.04972, 2.72287801379789
2023-04-18 11:24:31.391078, 632.104108, 2.7270436024678886
2023-04-18 11:24:31.451496, 632.164526, 2.728506460411104
2023-04-18 11:24:31.517321, 632.230351, 2.7304845473445765
2023-04-18 11:24:31.574731, 632.287761, 2.7366734942681705
2023-04-18 11:24:31.636568, 632.349598, 2.732568381545407
2023-04-18 11:24:31.697982, 632.411012, 2.734809969316416
2023-04-18 11:24:31.760814, 632.473844, 2.734623087995983
2023-04-18 11:24:31.831626, 632.544656, 2.7269052796574806
2023-04-18 11:24:31.886485, 632.599515, 2.731043965118638
2023-04-18 11:24:31.948390, 632.66142, 2.7336608700388663
2023-04-18 11:24:32.012226, 632.725256, 2.731088713381473
2023-04-18 11:24:32.076049, 632.789079, 2.738896748494781
2023-04-18 11:24:32.147858, 632.860888, 2.73062155044865
2023-04-18 11:24:32.201714, 632.914744, 2.7312567408193855
2023-04-18 11:24:32.269534, 632.982564, 2.737247910912679
2023-04-18 11:24:32.333363, 633.046393, 2.7332950158525726
2023-04-18 11:24:32.391218, 633.104248, 2.739964191528543
2023-04-18 11:24:32.455039, 633.168069, 2.7446422795351646
2023-04-18 11:24:32.518868, 633.231898, 2.7386220504399534
2023-04-18 11:24:32.581700, 633.29473, 2.7415696243542427
2023-04-18 11:24:32.642538, 633.355568, 2.7449299526917503
2023-04-18 11:24:32.709370, 633.4224, 2.7375347223747806
2023-04-18 11:24:32.763997, 633.477027, 2.7392364037740253
2023-04-18 11:24:32.820846, 633.533876, 2.734754549687591
2023-04-18 11:24:32.880392, 633.593422, 2.7343721298768604
2023-04-18 11:24:32.959210, 633.67224, 2.7330535082040113
2023-04-18 11:24:33.025033, 633.738063, 2.7299315452623296
2023-04-18 11:24:33.098361, 633.811391, 2.7377887124869904
2023-04-18 11:24:33.153215, 633.866245, 2.737724797188575
2023-04-18 11:24:33.224026, 633.937056, 2.745974477903792
2023-04-18 11:24:33.271898, 633.984928, 2.74918439294805
2023-04-18 11:24:33.335735, 634.048765, 2.7448870485226236
2023-04-18 11:24:33.397563, 634.110593, 2.740320754905765
2023-04-18 11:24:33.460208, 634.173238, 2.7394197280013852
2023-04-18 11:24:33.524044, 634.237074, 2.7408859081350876
2023-04-18 11:24:33.593853, 634.306883, 2.7387276601438133
2023-04-18 11:24:33.649717, 634.362747, 2.7449918306142624
2023-04-18 11:24:33.713532, 634.426562, 2.73832571680191
2023-04-18 11:24:33.783348, 634.496378, 2.7354516602930654
2023-04-18 11:24:33.836259, 634.549289, 2.7347989890132567
2023-04-18 11:24:33.900089, 634.613119, 2.7349642155998297
